Momentum Rank,ID Rank,Stock,Live Price,Momentum 12-2,Positive Days %,Negative Days %,ID,Portfolio Signal,Sell Reason,Exit Safety,Data Safety,Weight %
93,,INDIANB,842.4000244140625,0.24529043617253543,0.5024630541871922,0.4975369458128079,-0.004926108374384286,ID FILTER,,,,0.0
94,,MINDACORP,687.4500122070312,0.24140368718618777,0.47783251231527096,0.5221674876847291,0.04433497536945813,ID FILTER,,,,0.0
95,,M&MFIN,351.0,0.23543867242032235,0.4925373134328358,0.5074626865671642,0.014925373134328401,ID FILTER,,,,0.0
96,,MANAPPURAM,317.29998779296875,0.23403589157560378,0.4900990099009901,0.5099009900990099,0.01980198019801982,ID FILTER,,,,0.0
97,,SBIN,993.0999755859375,0.232939537041974,0.5495049504950495,0.4504950495049505,-0.09900990099009904,HOLD,,,,2.0
98,,LUPIN,2092.0,0.2322602309714601,0.5172413793103449,0.4827586206896552,-0.03448275862068967,BUY,,,,2.0
99,,NESTLEIND,1369.800048828125,0.22792472574219524,0.5073891625615764,0.49261083743842365,-0.014778325123152747,ID FILTER,,,,0.0
100,,GLAND,3005.0,0.22720973248637844,0.4630541871921182,0.5369458128078818,0.07389162561576357,ID FILTER,,,,0.0
101,,NEULANDLAB,22955.0,0.22163318329424064,0.45320197044334976,0.5467980295566502,0.09359605911330049,WAIT,,,,0.0
102,,BALRAMCHIN,667.5,0.22124698800776788,0.4729064039408867,0.5270935960591133,0.054187192118226646,WAIT,,,,0.0
103,,IFCI,74.19999694824219,0.21978574990311595,0.4603960396039604,0.5396039603960396,0.07920792079207922,WAIT,,,,0.0
104,,FLUOROCHEM,4563.5,0.21293732475525706,0.49261083743842365,0.5073891625615764,0.014778325123152747,WAIT,,,,0.0
105,,FINCABLES,1413.800048828125,0.21104897917329746,0.4975369458128079,0.5024630541871922,0.004926108374384286,WAIT,,,,0.0
106,,IKS,1783.5999755859375,0.21010348948170376,0.49261083743842365,0.5073891625615764,0.014778325123152747,WAIT,,,,0.0
107,,ELGIEQUIP,603.0999755859375,0.206761419185991,0.5172413793103449,0.4827586206896552,-0.03448275862068967,WAIT,,,,0.0
108,,GMRAIRPORT,99.76000213623047,0.20479849592169974,0.5099009900990099,0.4900990099009901,-0.01980198019801982,WAIT,,,,0.0
109,,SAIL,178.61000061035156,0.2046256314276389,0.5221674876847291,0.47783251231527096,-0.04433497536945813,WAIT,,,,0.0
110,,HINDZINC,588.5499877929688,0.20111251897999383,0.5,0.5,0.0,WAIT,,,,0.0
111,,SUNPHARMA,1864.0,0.1955430591615801,0.5467980295566502,0.45320197044334976,-0.09359605911330049,WAIT,,,,0.0
112,,PTCIL,22535.0,0.1948199705528042,0.5024630541871922,0.4975369458128079,-0.004926108374384286,WAIT,,,,0.0
