Momentum Rank,ID Rank,Stock,Live Price,Momentum 12-2,Positive Days %,Negative Days %,ID,Portfolio Signal,Sell Reason,Exit Safety,Data Safety,Weight %
140,,ANURAS,1192.4000244140625,0.13106439518399648,0.5174129353233831,0.48258706467661694,-0.03482587064676612,WAIT,,,,0.0
141,,NMDC,79.9000015258789,0.12726012939991516,0.5024875621890548,0.4975124378109453,-0.004975124378109486,WAIT,,,,0.0
142,,UNITDSPR,1423.800048828125,0.12718868536939465,0.5396039603960396,0.4603960396039604,-0.07920792079207922,WAIT,,,,0.0
143,,PAYTM,1674.0,0.12423333075588938,0.45544554455445546,0.5445544554455446,0.08910891089108913,WAIT,,,,0.0
144,,CARBORUNIV,1278.5,0.12119621149935456,0.4504950495049505,0.5495049504950495,0.09900990099009904,WAIT,,,,0.0
145,,TECHM,1548.0,0.11942114134757364,0.525,0.475,-0.050000000000000044,WAIT,,,,0.0
146,,SHYAMMETL,1085.5999755859375,0.11830461933773173,0.49504950495049505,0.504950495049505,0.00990099009900991,WAIT,,,,0.0
147,,GRAVITA,1495.4000244140625,0.11329150543691213,0.48514851485148514,0.5148514851485149,0.02970297029702973,WAIT,,,,0.0
148,,GRASIM,3191.0,0.11185477340912287,0.5297029702970297,0.47029702970297027,-0.05940594059405946,WAIT,,,,0.0
149,,OIL,475.1499938964844,0.10974443329384509,0.504950495049505,0.49504950495049505,-0.00990099009900991,WAIT,,,,0.0
150,,ASIANPAINT,2444.0,0.10854370159218196,0.5099009900990099,0.4900990099009901,-0.01980198019801982,WAIT,,,,0.0
151,,INDUSTOWER,374.6499938964844,0.1070275525601958,0.5,0.5,0.0,WAIT,,,,0.0
152,,USHAMART,518.7999877929688,0.10474705456897704,0.47761194029850745,0.5223880597014925,0.04477611940298504,WAIT,,,,0.0
153,,ASHOKLEY,159.0800018310547,0.10138220600964654,0.5297029702970297,0.47029702970297027,-0.05940594059405946,WAIT,,,,0.0
154,,THELEELA,546.1500244140625,0.10126441398956132,0.47761194029850745,0.5223880597014925,0.04477611940298504,WAIT,,,,0.0
155,,GODREJIND,1105.300048828125,0.0987216092139176,0.48756218905472637,0.5124378109452736,0.02487562189054726,WAIT,,,,0.0
156,,NATCOPHARM,839.2999877929688,0.09781056329405335,0.5247524752475248,0.4752475247524752,-0.04950495049504955,WAIT,,,,0.0
157,,EICHERMOT,7360.0,0.09189807569092179,0.5074626865671642,0.4925373134328358,-0.014925373134328401,WAIT,,,,0.0
158,,JUBLINGREA,656.0999755859375,0.09082964880206967,0.47029702970297027,0.5297029702970297,0.05940594059405946,WAIT,,,,0.0
159,,360ONE,1073.0,0.09024335736405265,0.48514851485148514,0.5148514851485149,0.02970297029702973,WAIT,,,,0.0
160,,GABRIEL,1386.699951171875,0.08919754959281856,0.4405940594059406,0.5594059405940595,0.11881188118811886,WAIT,,,,0.0
161,,ZFCVINDIA,2354.199951171875,0.0890713025289469,0.4405940594059406,0.5594059405940595,0.11881188118811886,WAIT,,,,0.0
162,,KIMS,780.1500244140625,0.08906634203449526,0.5,0.5,0.0,WAIT,,,,0.0
163,,ZYDUSLIFE,1203.9000244140625,0.08873804804116703,0.5,0.5,0.0,WAIT,,,,0.0
164,,ONGC,235.86000061035156,0.08838403325427624,0.5297029702970297,0.47029702970297027,-0.05940594059405946,WAIT,,,,0.0
165,,LALPATHLAB,1952.300048828125,0.08665056571934682,0.47029702970297027,0.5297029702970297,0.05940594059405946,WAIT,,,,0.0
166,,JSWSTEEL,1277.0,0.08657125946000432,0.5247524752475248,0.4752475247524752,-0.04950495049504955,WAIT,,,,0.0
167,,CANFINHOME,753.25,0.08526000093917951,0.55,0.45,-0.10000000000000003,WAIT,,,,0.0
168,,CHOLAFIN,1662.699951171875,0.08385696445763591,0.48514851485148514,0.5148514851485149,0.02970297029702973,WAIT,,,,0.0
